complexity,effort,size,doc_density,maintainability,has_bug,source_dataset
13.0,49511.76,79,0.12307692307692308,35.03,1,jm1
8.0,47938.33,69,0.0,36.56,1,jm1
8.0,17475.41,80,0.09836065573770492,35.56,1,jm1
3.0,5408.68,39,0.15625,46.21,1,jm1
6.0,14498.49,45,0.0,42.42,1,jm1
16.0,134181.03,168,0.11382113821138211,23.92,1,jm1
3.0,14686.72,33,0.0,46.58,1,jm1
4.0,0.0,48,0.0,62.79,1,jm1
10.0,51520.06,92,0.041666666666666664,32.91,1,jm1
3.0,0.0,65,0.0,60.05,1,jm1
6.0,64109.15,88,0.02702702702702703,33.51,1,jm1
20.0,0.0,166,0.0,48.88,1,jm1
8.0,20086.13,56,0.0,39.89,1,jm1
15.0,59011.68,88,0.1267605633802817,33.1,1,jm1
37.0,556731.0,332,0.25886524822695034,13.19,1,jm1
38.0,0.0,188,0.0,45.28,1,jm1
24.0,26598.86,63,0.03389830508474576,37.17,1,jm1
26.0,36915.92,91,0.0,31.64,1,jm1
9.0,0.0,56,0.0,60.65,1,jm1
6.0,5815.79,29,0.09090909090909091,48.89,1,jm1
27.0,0.0,166,0.0,47.94,1,jm1
8.0,0.0,53,0.0,61.31,1,jm1
6.0,14122.17,37,0.2,45.46,1,jm1
13.0,0.0,89,0.0,55.73,1,jm1
2.0,1803.59,17,0.18181818181818182,57.13,1,jm1
25.0,0.0,111,0.0,52.02,1,jm1
7.0,43442.73,109,0.34408602150537637,32.17,1,jm1
5.0,2621.03,31,0.125,48.15,1,jm1
4.0,7276.49,89,0.30434782608695654,38.11,1,jm1
6.0,18060.94,132,0.30666666666666664,32.02,1,jm1
15.0,0.0,78,0.0,56.71,1,jm1
3.0,29749.5,47,0.1,41.65,1,jm1
74.0,429283.47,256,0.018691588785046728,9.62,1,jm1
2.0,128957.22,91,0.0,31.97,1,jm1
2.0,0.0,50,0.0,62.67,1,jm1
14.0,0.0,90,0.0,55.49,1,jm1
9.0,16671.86,52,0.0,41.57,1,jm1
77.0,861706.49,490,0.12,1.85,1,jm1
6.0,6381.91,23,0.0,52.6,1,jm1
1.0,7762.43,27,0.0,50.44,1,jm1
25.0,1710253.62,621,0.23809523809523808,6.27,1,jm1
14.0,26444.87,79,0.07692307692307693,36.02,1,jm1
7.0,84205.78,151,0.2857142857142857,28.6,1,jm1
7.0,57855.62,98,0.07407407407407407,32.44,1,jm1
8.0,69625.12,123,0.09900990099009901,29.5,1,jm1
21.0,0.0,97,0.0,53.84,1,jm1
19.0,435698.56,324,0.0,14.01,1,jm1
2.0,21679.38,76,0.3484848484848485,36.79,1,jm1
14.0,54181.04,89,0.09210526315789473,33.02,1,jm1
29.0,0.0,199,0.0,45.95,1,jm1
13.0,24158.33,86,0.02857142857142857,34.15,1,jm1
23.0,199427.95,165,0.014814814814814815,23.69,1,jm1
23.0,238361.32,198,0.22981366459627328,21.02,1,jm1
16.0,19095.0,34,0.0,44.65,1,jm1
20.0,141452.57,187,0.08917197452229299,22.84,1,jm1
31.0,71326.03,51,0.022222222222222223,35.64,1,jm1
15.0,73491.13,115,0.15841584158415842,30.24,1,jm1
61.0,0.0,214,0.0,40.96,1,jm1
36.0,127363.39,193,0.02631578947368421,20.35,1,jm1
37.0,260896.68,225,0.03508771929824561,17.89,1,jm1
16.0,107055.81,133,0.05714285714285714,27.85,1,jm1
13.0,29758.92,116,0.4444444444444444,31.51,1,jm1
23.0,25543.94,94,0.1348314606741573,32.25,1,jm1
2.0,2940.89,19,0.23076923076923078,55.36,1,jm1
25.0,109491.18,172,0.05555555555555555,22.96,1,jm1
19.0,42382.92,94,0.08333333333333333,31.98,1,jm1
15.0,63061.62,61,0.0,36.2,1,jm1
75.0,700659.82,318,0.013745704467353952,7.0,1,jm1
19.0,112821.45,209,0.2883435582822086,22.95,1,jm1
13.0,81406.65,134,0.2916666666666667,28.53,1,jm1
8.0,7990.75,20,0.0,52.71,1,jm1
23.0,21497.59,122,0.0,28.71,1,jm1
46.0,0.0,233,0.0,42.17,1,jm1
10.0,55515.44,94,0.04225352112676056,32.45,1,jm1
18.0,48179.9,150,0.0,26.72,1,jm1
13.0,127998.63,104,0.011235955056179775,30.78,1,jm1
12.0,51980.15,136,0.06956521739130435,27.54,1,jm1
18.0,14733.34,58,0.14,39.07,1,jm1
16.0,60530.39,89,0.12987012987012986,32.84,1,jm1
27.0,304045.51,312,0.07086614173228346,14.87,1,jm1
1.0,463.52,19,0.0,57.67,1,jm1
14.0,0.0,257,0.0,45.55,1,jm1
2.0,61428.8,95,0.22058823529411764,32.53,1,jm1
15.0,109857.36,96,0.11392405063291139,31.4,1,jm1
19.0,827903.14,170,0.05806451612903226,21.37,1,jm1
10.0,87011.17,107,0.18681318681318682,31.24,1,jm1
11.0,98188.74,130,0.09433962264150944,27.88,1,jm1
1.0,2499.34,108,0.34285714285714286,34.12,1,jm1
48.0,0.0,196,0.0,43.54,1,jm1
4.0,8762.52,43,0.16216216216216217,43.9,1,jm1
27.0,0.0,243,0.0,44.33,1,jm1
11.0,61406.52,90,0.04054054054054054,33.39,1,jm1
76.0,2005123.26,390,0.06583072100313479,4.78,1,jm1
4.0,6141.15,76,0.38235294117647056,40.06,1,jm1
4.0,456476.77,288,0.013392857142857142,18.08,1,jm1
20.0,58274.06,93,0.05,30.87,1,jm1
9.0,35902.24,77,0.17857142857142858,36.09,1,jm1
10.0,237396.79,135,0.26717557251908397,27.42,1,jm1
14.0,87650.65,132,0.1588785046728972,27.58,1,jm1
29.0,207113.99,235,0.21393034825870647,17.21,1,jm1
11.0,15415.76,63,0.3,39.52,1,jm1
70.0,261494.78,202,0.05063291139240506,14.14,1,jm1
4.0,12247.78,49,0.0967741935483871,42.43,1,jm1
37.0,4157975.43,902,0.2818057455540356,0.0,1,jm1
56.0,118171.02,242,0.07246376811594203,14.81,1,jm1
21.0,47815.95,194,0.28205128205128205,23.78,1,jm1
21.0,709716.25,327,0.03861003861003861,13.36,1,jm1
18.0,1037522.97,537,0.10501193317422435,8.48,1,jm1
39.0,146112.75,190,0.0,19.3,1,jm1
44.0,191348.8,202,0.03910614525139665,18.13,1,jm1
9.0,22329.28,86,0.34615384615384615,35.52,1,jm1
25.0,216664.22,149,0.12030075187969924,23.61,1,jm1
23.0,0.0,134,0.0,50.51,1,jm1
25.0,85536.0,151,0.05084745762711865,25.77,1,jm1
27.0,83867.81,130,0.2761904761904762,25.96,1,jm1
9.0,62666.87,106,0.10344827586206896,31.16,1,jm1
85.0,126435.8,325,0.05592105263157895,7.78,1,jm1
49.0,270569.63,325,0.16319444444444445,11.98,1,jm1
273.0,2239582.39,572,0.023008849557522124,0.0,1,jm1
4.0,29982.9,65,0.15384615384615385,37.85,1,jm1
82.0,1428851.32,513,0.008771929824561403,1.8,1,jm1
68.0,753456.46,343,0.134185303514377,8.27,1,jm1
68.0,421241.6,299,0.014814814814814815,10.35,1,jm1
33.0,247200.17,173,0.03205128205128205,21.0,1,jm1
64.0,530873.29,436,0.06158357771260997,6.71,1,jm1
15.0,63855.03,97,0.13580246913580246,31.7,1,jm1
42.0,0.0,186,0.0,44.84,1,jm1
20.0,55527.32,128,0.09,28.21,1,jm1
33.0,396298.57,334,0.043137254901960784,13.06,1,jm1
11.0,40271.64,82,0.19047619047619047,34.55,1,jm1
13.0,164197.54,161,0.16,24.69,1,jm1
2.0,36384.05,85,0.3880597014925373,36.05,1,jm1
82.0,3189755.94,322,0.023178807947019868,4.76,1,jm1
2.0,4911.8,23,0.0,51.98,1,jm1
23.0,175381.67,243,0.14418604651162792,18.22,1,jm1
34.0,1385089.67,790,0.0768025078369906,1.07,1,jm1
173.0,2533263.14,725,0.046012269938650305,0.0,1,jm1
27.0,553655.03,470,0.13421052631578947,9.53,1,jm1
19.0,232043.52,222,0.24,20.36,1,jm1
94.0,785182.04,466,0.002551020408163265,0.22,1,jm1
24.0,79302.28,107,0.11764705882352941,28.55,1,jm1
286.0,10367010.97,1882,0.046511627906976744,0.0,1,jm1
127.0,10100866.9,1411,0.2654320987654321,0.0,1,jm1
104.0,1896161.7,657,0.05414551607445008,0.0,1,jm1
207.0,8901671.32,1280,0.03436426116838488,0.0,1,jm1
268.0,9254819.86,1824,0.03523693803159174,0.0,1,jm1
263.0,12120796.16,1532,0.05304101838755304,0.0,1,jm1
404.0,4294926.45,844,0.02045728038507822,0.0,1,jm1
128.0,0.0,1129,0.0,16.19,1,jm1
470.0,31079782.27,3442,0.05266689030526669,0.0,1,jm1
94.0,3483952.81,706,0.00906344410876133,0.0,0,jm1
2.0,976.67,20,0.08333333333333333,55.05,0,jm1
6.0,884499.69,609,0.061507936507936505,8.47,0,jm1
26.0,0.0,205,0.0,46.07,0,jm1
18.0,61187.72,129,0.14678899082568808,28.01,0,jm1
1.0,44.92,6,0.0,73.43,0,jm1
11.0,48013.0,115,0.13131313131313133,30.34,0,jm1
4.0,174268.57,159,0.025,25.25,0,jm1
50.0,123006.86,127,0.02702702702702703,23.48,0,jm1
4.0,266464.28,264,0.003968253968253968,18.99,0,jm1
1.0,0.0,6,0.0,80.78,0,jm1
3.0,36714.71,58,0.14285714285714285,39.85,0,jm1
3.0,2294.94,27,0.0,51.52,0,jm1
25.0,124304.14,177,0.31756756756756754,23.45,0,jm1
3.0,2620.29,35,0.375,48.32,0,jm1
4.0,8589.84,40,0.0,43.82,0,jm1
6.0,7449.53,34,0.14814814814814814,46.84,0,jm1
3.0,2281.28,17,0.0,56.03,0,jm1
2.0,602.27,16,0.3333333333333333,60.32,0,jm1
15.0,119135.9,162,0.21323529411764705,25.41,0,jm1
4.0,15306.5,34,0.041666666666666664,45.31,0,jm1
4.0,3290.37,10,0.0,61.06,0,jm1
12.0,114869.15,168,0.3181818181818182,25.95,0,jm1
12.0,0.0,23,0.0,68.68,0,jm1
3.0,4322.05,46,0.02857142857142857,43.48,0,jm1
16.0,30219.93,62,0.07547169811320754,36.94,0,jm1
26.0,124286.74,159,0.08552631578947369,24.19,0,jm1
18.0,234668.62,175,0.056962025316455694,22.93,0,jm1
3.0,6696.54,26,0.18181818181818182,50.6,0,jm1
6.0,49103.78,64,0.1568627450980392,38.7,0,jm1
5.0,13675.98,50,0.125,42.22,0,jm1
1.0,0.0,4,0.0,84.62,0,jm1
12.0,40453.51,111,0.13186813186813187,31.33,0,jm1
19.0,60987.96,98,0.06593406593406594,30.57,0,jm1
2.0,411.67,10,0.0,65.53,0,jm1
30.0,173460.96,133,0.024390243902439025,25.82,0,jm1
1.0,1831.49,13,0.0,59.79,0,jm1
22.0,165181.32,113,0.009523809523809525,26.42,0,jm1
1.0,539.65,11,0.14285714285714285,63.38,0,jm1
8.0,7986.96,59,0.13043478260869565,41.37,0,jm1
1.0,718.87,8,0.0,66.49,0,jm1
1.0,3278.25,15,0.0,56.89,0,jm1
2.0,6708.2,44,0.3870967741935484,45.49,0,jm1
22.0,56233.71,116,0.17647058823529413,29.04,0,jm1
16.0,20339.94,40,0.0,43.0,0,jm1
13.0,39830.32,50,0.046511627906976744,40.18,0,jm1
4.0,13878.89,36,0.08,45.85,0,jm1
7.0,16093.4,43,0.2631578947368421,43.85,0,jm1
3.0,953.33,10,0.0,63.66,0,jm1
14.0,14723.62,51,0.0,41.12,0,jm1
1.0,0.0,73,0.0,59.22,0,jm1
5.0,10781.07,40,0.0,44.63,0,jm1
6.0,13685.29,39,0.0,44.74,0,jm1
4.0,14593.06,31,0.0,47.7,0,jm1
9.0,172787.45,146,0.12389380530973451,27.11,0,jm1
4.0,1612.47,21,0.0,54.4,0,jm1
3.0,220.18,12,0.0,63.46,0,jm1
5.0,1811.1,17,0.0,56.24,0,jm1
40.0,379872.19,212,0.29896907216494845,19.16,0,jm1
1.0,152.21,6,0.0,71.83,0,jm1
42.0,302830.24,328,0.09665427509293681,12.6,0,jm1
36.0,213776.7,279,0.13675213675213677,15.59,0,jm1
11.0,0.0,89,0.0,56.0,0,jm1
7.0,968.53,29,0.037037037037037035,50.74,0,jm1
3.0,11493.95,55,0.16666666666666666,40.29,0,jm1
1.0,5686.65,44,0.02857142857142857,44.2,0,jm1
10.0,65394.23,82,0.11428571428571428,33.98,0,jm1
3.0,6677.31,33,0.038461538461538464,46.32,0,jm1
2.0,47126.42,130,0.01834862385321101,29.69,0,jm1
3.0,7198.75,36,0.037037037037037035,45.73,0,jm1
3.0,5425.31,31,0.041666666666666664,47.72,0,jm1
6.0,0.0,85,0.0,57.1,0,jm1
3.0,14801.48,32,0.0,45.92,0,jm1
3.0,0.0,92,0.0,56.76,0,jm1
6.0,0.0,119,0.0,53.92,0,jm1
8.0,0.0,100,0.0,55.3,0,jm1
4.0,22384.84,57,0.1282051282051282,40.58,0,jm1
9.0,8609.84,33,0.10714285714285714,47.53,0,jm1
9.0,19375.47,48,0.21212121212121213,43.21,0,jm1
6.0,1618.53,15,0.0,58.13,0,jm1
3.0,2258.86,29,0.13636363636363635,49.74,0,jm1
8.0,0.0,73,0.0,58.28,0,jm1
2.0,816.84,20,0.0,55.76,0,jm1
5.0,5872.0,27,0.045454545454545456,49.61,0,jm1
7.0,71965.24,74,0.05263157894736842,36.29,0,jm1
24.0,69867.73,103,0.07954545454545454,30.23,0,jm1
4.0,5907.5,38,0.04,47.26,0,jm1
6.0,97131.51,93,0.0,34.37,0,jm1
23.0,239472.44,145,0.0,26.11,0,jm1
34.0,180743.31,161,0.12307692307692308,24.83,0,jm1
6.0,4411.98,26,0.0,51.44,0,jm1
9.0,20226.62,49,0.0,42.91,0,jm1
4.0,2036.81,19,0.23076923076923078,55.34,0,jm1
14.0,16994.93,51,0.0,41.23,0,jm1
2.0,1545.09,14,0.0,59.47,0,jm1
5.0,1456.05,19,0.0,56.21,0,jm1
2.0,0.0,15,0.0,74.08,0,jm1
33.0,0.0,167,0.0,47.08,0,jm1
1.0,72.0,4,0.0,77.07,0,jm1
3.0,1463.02,15,0.0,58.41,0,jm1
33.0,11090.0,88,0.1511627906976744,32.08,0,jm1
1.0,1125.88,13,0.0,61.2,0,jm1
2.0,3622.21,24,0.23529411764705882,52.94,0,jm1
2.0,2693.67,20,0.0,55.01,0,jm1
3.0,866.67,12,0.0,61.93,0,jm1
2.0,2477.56,30,0.25,49.9,0,jm1
7.0,12070.13,32,0.0,46.11,0,jm1
1.0,1471.49,18,0.18181818181818182,57.3,0,jm1
4.0,5893.69,32,0.043478260869565216,48.73,0,jm1
2.0,100260.48,92,0.06818181818181818,31.32,0,jm1
25.0,236892.84,136,0.02702702702702703,24.25,0,jm1
4.0,1621.8,15,0.0,58.83,0,jm1
1.0,653.83,11,0.2857142857142857,63.71,0,jm1
1.0,247.0,8,0.0,67.78,0,jm1
4.0,0.0,16,0.0,73.2,0,jm1
4.0,5408.68,26,0.2727272727272727,51.16,0,jm1
2.0,520.37,11,0.0,62.27,0,jm1
2.0,1519.52,19,0.15384615384615385,56.36,0,jm1
1.0,126.52,9,0.0,66.84,0,jm1
3.0,1893.82,24,0.0,52.47,0,jm1
2.0,7067.17,34,0.0,45.86,0,jm1
60.0,183235.05,143,0.0,19.26,0,jm1
54.0,159904.89,112,0.009345794392523364,22.83,0,jm1
4.0,5194.56,31,0.0,48.36,0,jm1
5.0,0.0,28,0.0,67.76,0,jm1
4.0,9189.14,32,0.0,47.55,0,jm1
8.0,15528.69,34,0.0,46.63,0,jm1
2.0,289.36,9,0.0,65.9,0,jm1
13.0,0.0,70,0.0,58.0,0,jm1
1.0,41.36,5,0.0,75.41,0,jm1
1.0,233.13,9,0.0,65.81,0,jm1
5.0,9185.7,32,0.14814814814814814,47.78,0,jm1
26.0,47639.35,114,0.2222222222222222,29.94,0,jm1
5.0,3242.01,28,0.0,50.28,0,jm1
1.0,0.0,16,0.0,73.6,0,jm1
5.0,6225.85,28,0.0,49.16,0,jm1
4.0,4984.29,28,0.0,50.35,0,jm1
2.0,4678.64,22,0.13333333333333333,53.65,0,jm1
38.0,82331.93,128,0.22123893805309736,25.52,0,jm1
6.0,7232.7,36,0.1724137931034483,46.02,0,jm1
2.0,2239.75,19,0.23076923076923078,56.0,0,jm1
4.0,4663.34,26,0.18181818181818182,51.51,0,jm1
5.0,4514.51,24,0.0,51.35,0,jm1
3.0,1094.61,16,0.16666666666666666,58.64,0,jm1
7.0,126970.96,66,0.0,35.15,0,jm1
6.0,15395.56,60,0.0,39.73,0,jm1
5.0,6136.13,29,0.0,49.73,0,jm1
2.0,6635.29,19,0.0,53.13,0,jm1
8.0,326055.63,213,0.06857142857142857,21.6,0,jm1
3.0,1125.88,17,0.0,57.52,0,jm1
15.0,44548.96,93,0.24691358024691357,33.71,0,jm1
2.0,319.82,12,0.0,63.33,0,jm1
5.0,5892.59,28,0.16666666666666666,50.3,0,jm1
3.0,15525.34,44,0.15151515151515152,43.53,0,jm1
1.0,87.17,7,0.0,70.63,0,jm1
2.0,250.04,4,0.0,74.02,0,jm1
1.0,69.74,4,0.0,75.93,0,jm1
2.0,0.0,9,0.0,78.92,0,jm1
7.0,12918.33,21,0.13333333333333333,51.23,0,jm1
5.0,7218.97,24,0.5,51.03,0,jm1
6.0,8335.36,17,0.0,54.07,0,jm1
5.0,7949.16,19,0.21428571428571427,53.27,0,jm1
6.0,5856.37,19,0.0,53.25,0,jm1
9.0,19852.51,27,0.0,47.82,0,jm1
7.0,14527.94,24,0.0,49.77,0,jm1
7.0,14369.81,25,0.0,49.3,0,jm1
9.0,8702.47,41,0.0,44.87,0,jm1
2.0,428.33,7,0.0,68.44,0,jm1
3.0,700.71,9,0.0,64.83,0,jm1
4.0,1057.26,11,0.0,61.81,0,jm1
3.0,1558.17,17,0.0,56.82,0,jm1
15.0,39298.33,68,0.0,37.16,0,jm1
6.0,3903.08,32,0.2692307692307692,48.79,0,jm1
1.0,583.79,7,0.0,66.28,0,jm1
6.0,15224.23,12,0.0,55.83,0,jm1
2.0,374.67,7,0.0,68.53,0,jm1
13.0,7635.77,37,0.029411764705882353,44.61,0,jm1
7.0,6360.14,25,0.0,49.99,0,jm1
2.0,374.67,8,0.0,67.26,0,jm1
7.0,0.0,50,0.0,62.0,0,jm1
3.0,577.01,9,0.0,65.1,0,jm1
1.0,333.04,5,0.0,71.85,0,jm1
1.0,274.25,4,0.0,74.23,0,jm1
3.0,0.0,10,0.0,77.78,0,jm1
3.0,642.86,14,0.0,60.59,0,jm1
1.0,258.12,4,0.0,74.42,0,jm1
2.0,2807.71,15,0.0,57.11,0,jm1
2.0,461.5,11,0.0,62.85,0,jm1
2.0,268.87,7,0.0,69.18,0,jm1
7.0,0.0,61,0.0,60.11,0,jm1
1.0,876.27,8,0.0,64.3,0,jm1
5.0,3567.63,25,0.0,51.39,0,jm1
3.0,14873.23,37,0.07692307692307693,45.85,0,jm1
2.0,3375.9,18,0.0,55.99,0,jm1
8.0,12773.74,53,0.10526315789473684,41.36,0,jm1
3.0,697.59,13,0.0,60.48,0,jm1
16.0,44016.67,86,0.18666666666666668,34.16,0,jm1
7.0,17267.89,79,0.19117647058823528,37.34,0,jm1
1.0,234.41,15,0.5,60.96,0,jm1
5.0,11595.06,63,0.16071428571428573,40.38,0,jm1
7.0,5048.91,26,0.0,50.2,0,jm1
1.0,85.59,4,0.0,76.54,0,jm1
8.0,31717.52,59,0.03571428571428571,38.93,0,jm1
4.0,7857.55,29,0.0,48.83,0,jm1
2.0,1251.37,15,0.0,58.59,0,jm1
1.0,126.52,7,0.0,69.23,0,jm1
3.0,2395.64,22,0.0,53.5,0,jm1
6.0,11282.84,41,0.0,44.36,0,jm1
1.0,222.03,7,0.0,69.22,0,jm1
13.0,78824.75,82,0.08823529411764706,34.01,0,jm1
6.0,4419.98,23,0.0,52.23,0,jm1
4.0,3631.96,31,0.07692307692307693,48.68,0,jm1
2.0,302.2,12,0.1111111111111111,63.1,0,jm1
8.0,23181.19,41,0.0,42.85,0,jm1
2.0,175.66,10,0.14285714285714285,66.01,0,jm1
1.0,161.32,7,0.0,69.31,0,jm1
6.0,1721.24,34,0.1,49.1,0,jm1
5.0,2874.97,26,0.0,51.51,0,jm1
3.0,1290.47,15,0.0,58.94,0,jm1
1.0,95.1,4,0.0,76.22,0,jm1
1.0,145.3,7,0.25,69.63,0,jm1
2.0,220.18,10,0.14285714285714285,65.32,0,jm1
1.0,95.1,5,0.0,74.11,0,jm1
15.0,88998.14,114,0.11235955056179775,29.87,0,jm1
4.0,8066.95,36,0.1,46.31,0,jm1
1.0,0.0,4,0.0,86.73,0,jm1
1.0,0.0,5,0.0,84.62,0,jm1
2.0,3777.38,25,0.047619047619047616,51.69,0,jm1
7.0,15670.39,42,0.05128205128205128,43.05,0,jm1
2.0,2513.23,16,0.0,56.36,0,jm1
2.0,689.54,11,0.14285714285714285,62.22,0,jm1
3.0,3411.21,27,0.0,51.19,0,jm1
2.0,2746.21,18,0.0,55.69,0,jm1
2.0,2127.42,22,0.06666666666666667,53.17,0,jm1
3.0,550.79,9,0.0,65.24,0,jm1
11.0,0.0,35,0.0,64.84,0,jm1
18.0,0.0,126,0.0,51.76,0,jm1
7.0,0.0,67,0.0,59.22,0,jm1
6.0,16851.05,48,0.13333333333333333,43.02,0,jm1
3.0,6327.68,35,0.06451612903225806,47.46,0,jm1
2.0,3586.99,18,0.0,55.13,0,jm1
2.0,3529.14,15,0.0,56.91,0,jm1
2.0,0.0,13,0.0,75.43,0,jm1
13.0,0.0,78,0.0,56.98,0,jm1
31.0,216201.81,194,0.14450867052023122,20.87,0,jm1
3.0,2919.21,48,0.12,45.69,0,jm1
10.0,29428.52,65,0.05555555555555555,38.07,0,jm1
2.0,13244.14,50,0.13513513513513514,42.64,0,jm1
2.0,8347.58,37,0.10344827586206896,46.02,0,jm1
4.0,8924.96,23,0.0,51.27,0,jm1
4.0,2332.0,16,0.18181818181818182,58.32,0,jm1
10.0,42641.9,44,0.0,41.6,0,jm1
5.0,13770.0,62,0.4358974358974359,41.1,0,jm1
6.0,8935.73,37,0.24,47.07,0,jm1
3.0,583.79,8,0.0,66.3,0,jm1
6.0,10681.73,41,0.0625,44.89,0,jm1
3.0,14418.23,53,0.13513513513513514,41.46,0,jm1
1.0,2287.69,13,0.0,58.89,0,jm1
18.0,147640.36,164,0.13986013986013987,24.23,0,jm1
2.0,9569.98,47,0.08333333333333333,43.43,0,jm1
1.0,1670.39,26,0.35,51.3,0,jm1
2.0,2044.6,17,0.0,56.71,0,jm1
1.0,94.75,4,0.0,76.91,0,jm1
2.0,841.6,9,0.0,63.74,0,jm1
3.0,8871.52,33,0.0,47.76,0,jm1
2.0,467.04,11,0.0,63.41,0,jm1
8.0,12163.36,32,0.0,46.54,0,jm1
2.0,628.21,9,0.0,65.45,0,jm1
4.0,7603.98,21,0.0,52.47,0,jm1
6.0,18610.99,69,0.0,37.09,0,jm1
9.0,33274.12,96,0.08433734939759036,33.38,0,jm1
2.0,3413.23,15,0.08333333333333333,57.22,0,jm1
3.0,19797.43,55,0.5217391304347826,41.43,0,jm1
3.0,3175.9,24,0.0,51.7,0,jm1
9.0,72522.48,90,0.05263157894736842,33.08,0,jm1
4.0,9690.0,27,0.38095238095238093,49.28,0,jm1
3.0,1605.41,23,0.17647058823529413,54.16,0,jm1
17.0,172016.99,141,0.07758620689655173,26.37,0,jm1
2.0,10384.93,47,0.08333333333333333,43.41,0,jm1
3.0,10413.57,56,0.1111111111111111,41.31,0,jm1
5.0,10775.76,50,0.24390243902439024,43.58,0,jm1
1.0,6858.47,23,0.0,51.44,0,jm1
3.0,2833.6,27,0.15,51.33,0,jm1
6.0,0.0,34,0.0,65.79,0,jm1
2.0,950.34,11,0.14285714285714285,61.79,0,jm1
6.0,6220.27,29,0.0,49.57,0,jm1
4.0,2141.25,12,0.25,60.2,0,jm1
2.0,1000.78,11,0.0,62.13,0,jm1
4.0,18723.92,55,0.058823529411764705,40.38,0,jm1
3.0,0.0,11,0.0,76.88,0,jm1
3.0,0.0,14,0.0,74.59,0,jm1
3.0,3380.59,24,0.11764705882352941,51.9,0,jm1
3.0,941.02,16,0.0,58.07,0,jm1
2.0,6280.56,38,0.3333333333333333,46.53,0,jm1
2.0,1060.92,10,0.0,62.54,0,jm1
2.0,3010.96,12,0.0,59.23,0,jm1
3.0,1653.11,12,0.0,59.91,0,jm1
3.0,8889.32,27,0.0,49.46,0,jm1
4.0,24282.8,37,0.0,44.33,0,jm1
3.0,9208.95,29,0.12,48.6,0,jm1
9.0,18729.9,43,0.0,43.55,0,jm1
3.0,14808.1,28,0.0,49.05,0,jm1
3.0,2009.51,17,0.0,55.98,0,jm1
5.0,14452.03,33,0.1,47.34,0,jm1
1.0,1667.97,15,0.3,58.65,0,jm1
12.0,225142.24,148,0.008,26.49,0,jm1
10.0,0.0,40,0.0,63.71,0,jm1
3.0,1381.74,16,0.0,57.93,0,jm1
8.0,24431.28,22,0.0,49.91,0,jm1
10.0,24149.97,62,0.09803921568627451,39.04,0,jm1
5.0,9112.9,34,0.07407407407407407,46.96,0,jm1
4.0,8619.36,41,0.0,45.2,0,jm1
1.0,166.52,8,0.0,67.4,0,jm1
10.0,26232.62,65,0.0,37.99,0,jm1
4.0,8059.98,37,0.1,45.93,0,jm1
4.0,8059.98,39,0.18181818181818182,45.43,0,jm1
4.0,8059.98,39,0.1,45.43,0,jm1
8.0,20382.4,58,0.0784313725490196,39.52,0,jm1
10.0,29055.71,58,0.09615384615384616,39.28,0,jm1
2.0,199.82,9,0.0,66.15,0,jm1
2.0,1393.26,14,0.0,58.77,0,jm1
6.0,4723.42,26,0.0,51.38,0,jm1
2.0,446.5,7,0.0,68.04,0,jm1
4.0,11528.34,44,0.0,43.66,0,jm1
4.0,15996.73,42,0.0,43.19,0,jm1
4.0,14693.67,41,0.0,43.74,0,jm1
2.0,1716.61,17,0.0,56.24,0,jm1
11.0,0.0,17,0.0,71.68,0,jm1
6.0,2711.33,37,0.0,47.79,0,jm1
7.0,0.0,33,0.0,65.93,0,jm1
6.0,9119.66,65,0.39344262295081966,40.21,0,jm1
4.0,3365.09,21,0.13333333333333333,54.02,0,jm1
1.0,134.42,7,0.0,69.04,0,jm1
4.0,1840.77,14,0.0,58.84,0,jm1
3.0,959.19,15,0.0,59.12,0,jm1
4.0,1815.21,9,0.0,63.3,0,jm1
5.0,3685.14,20,0.15384615384615385,54.0,0,jm1
2.0,183.06,4,0.0,75.8,0,jm1
3.0,1541.7,14,0.0,59.2,0,jm1
11.0,12524.14,43,0.027777777777777776,43.83,0,jm1
18.0,92277.37,119,0.06930693069306931,27.69,0,jm1
12.0,0.0,75,0.0,57.48,0,jm1
2.0,139.52,9,0.0,67.24,0,jm1
1.0,116.27,4,0.0,76.08,0,jm1
13.0,0.0,35,0.0,64.57,0,jm1
14.0,0.0,39,0.0,63.41,0,jm1
4.0,0.0,34,0.0,66.05,0,jm1
1.0,9629.08,65,0.16,39.07,0,jm1
1.0,68982.62,189,0.32903225806451614,25.44,0,jm1
6.0,111594.06,178,0.2323943661971831,25.13,0,jm1
1.0,89066.44,146,0.14414414414414414,28.12,0,jm1
3.0,4702.62,41,0.25806451612903225,46.42,0,jm1
1.0,129.56,8,0.0,68.71,0,jm1
10.0,5679.8,32,0.18518518518518517,48.08,0,jm1
7.0,36670.54,75,0.24561403508771928,36.17,0,jm1
2.0,31645.36,91,0.2898550724637681,34.63,0,jm1
2.0,1345.47,25,0.3684210526315789,52.92,0,jm1
4.0,5501.48,24,0.3333333333333333,50.85,0,jm1
5.0,13777.0,36,0.25,45.59,0,jm1
10.0,31840.54,88,0.18309859154929578,33.95,0,jm1
1.0,7011.26,34,0.16666666666666666,46.92,0,jm1
20.0,84414.26,150,0.1953125,26.14,0,jm1
1.0,186.03,10,0.2,66.84,0,jm1
1.0,232.53,5,0.0,71.71,0,jm1
1.0,236.61,12,0.5,62.78,0,jm1
